Name Math Java DS Average Total
张三9791 83 67 99 83 249
张三1372 85 98 74 85 257
张三2847 65 68 77 70 210
张三2444 99 93 85 92 277
张三478 80 71 84 78 235
张三8798 99 98 79 92 276
张三1518 92 71 85 82 248
张三6687 76 68 92 78 236
张三4830 100 68 92 86 260
张三4375 95 94 92 93 281
张三5831 82 86 75 81 243
张三6328 90 62 91 81 243
张三3591 61 87 84 77 232
张三3781 82 66 64 70 212
张三742 83 71 73 75 227
张三5162 86 67 94 82 247
张三906 67 84 67 72 218
张三2343 84 63 93 80 240
张三893 85 82 92 86 259
张三1202 80 67 83 76 230
张三7369 63 65 86 71 214
张三7467 85 100 98 94 283
张三242 94 90 95 93 279
张三1318 72 66 72 70 210
张三7485 91 92 82 88 265
张三6736 85 86 68 79 239
张三8611 72 80 87 79 239
张三4049 71 84 62 72 217
张三6551 76 61 94 77 231
张三6681 64 84 96 81 244
张三140 77 67 66 70 210
张三5564 94 69 63 75 226
张三1947 89 60 97 82 246
张三7195 91 60 74 75 225
张三8672 64 76 70 70 210
张三3805 67 66 93 75 226
张三3841 97 80 91 89 268
张三6636 68 95 78 80 241
张三5027 64 75 83 74 222
张三5778 63 63 87 71 213
张三309 74 71 77 74 222
张三2570 60 85 87 77 232
张三1217 85 79 67 77 231
张三3015 77 84 94 85 255
张三1870 86 82 73 80 241
张三3202 94 62 63 73 219
张三6551 76 84 71 77 231
张三205 62 88 70 73 220
张三431 81 88 64 77 233
张三4447 62 89 62 71 213
张三674 68 84 90 80 242
张三1979 68 73 82 74 223
张三7654 66 75 77 72 218
张三7686 69 84 92 81 245
张三8505 76 95 83 84 254
张三2863 71 70 97 79 238
张三7729 65 90 96 83 251
张三3169 66 70 86 74 222
张三2097 67 88 76 77 231
张三5402 68 86 69 74 223
张三9563 65 60 70 65 195
张三4101 93 70 65 76 228
张三4412 97 91 85 91 273
张三1436 67 73 61 67 201
张三3388 97 67 90 84 254
张三6368 99 64 98 87 261
张三4 60 86 90 78 236
张三1549 61 91 85 79 237
张三6780 72 63 82 72 217
张三8950 76 79 75 76 230
张三7621 100 69 75 81 244
张三7679 93 74 64 77 231
张三5082 73 92 75 80 240
张三9983 100 89 61 83 250
张三9717 100 69 76 81 245
张三3890 66 88 87 80 241
张三1264 78 100 72 83 250
张三3492 80 60 93 77 233
张三3884 81 88 91 86 260
张三316 92 68 85 81 245
张三175 94 95 90 93 279
张三1789 100 88 65 84 253
张三1194 94 78 78 83 250
张三5256 96 90 89 91 275
张三2218 94 64 84 80 242
张三8528 62 95 80 79 237
张三6454 68 84 64 72 216
张三445 80 70 74 74 224
张三1443 78 74 73 75 225
张三7428 91 93 74 86 258
张三5376 100 100 96 98 296
张三4484 93 92 94 93 279
张三3044 95 82 88 88 265
张三1664 72 69 66 69 207
张三3664 87 95 95 92 277
张三9433 83 79 92 84 254
张三5283 73 96 63 77 232
张三8921 70 75 91 78 236
张三3014 86 64 85 78 235
张三5569 71 82 75 76 228
张三812 91 93 80 88 264
张三7100 95 62 70 75 227
张三9023 97 99 81 92 277
张三9316 82 93 94 89 269
张三2427 96 79 69 81 244
张三5706 86 83 88 85 257
张三6017 81 79 71 77 231
张三9319 71 99 94 88 264
张三8220 97 62 66 75 225
张三7890 66 80 81 75 227
张三3796 60 60 93 71 213
张三5705 96 63 95 84 254
张三1154 100 96 92 96 288
张三8157 61 72 65 66 198
张三1284 82 87 90 86 259
张三7496 81 71 98 83 250
张三8056 62 71 95 76 228
张三733 65 98 82 81 245
张三2100 60 62 65 62 187
张三3183 66 85 95 82 246
张三3006 77 62 88 75 227
张三3611 65 67 88 73 220
张三7044 97 81 86 88 264
张三9477 90 95 60 81 245
张三164 98 60 62 73 220
张三3239 61 100 88 83 249
张三8487 65 98 69 77 232
张三3205 76 87 95 86 258
张三994 86 92 99 92 277
张三4894 71 86 82 79 239
张三1690 77 100 63 80 240
张三1395 72 86 84 80 242
张三907 69 62 92 74 223
张三3704 84 96 69 83 249
张三8029 63 100 65 76 228
张三4499 99 90 93 94 282
张三320 91 90 74 85 255
张三1345 88 86 89 87 263
张三5126 100 65 93 86 258
张三7799 60 85 69 71 214
张三5127 81 88 74 81 243
张三3391 78 65 92 78 235
张三8914 97 72 76 81 245
张三5966 77 72 75 74 224
张三1583 93 84 96 91 273
张三2342 62 71 84 72 217
张三2594 77 76 82 78 235
张三5793 68 88 81 79 237
张三606 95 98 64 85 257
张三1301 90 76 100 88 266
张三7527 92 64 79 78 235
张三2081 88 86 72 82 246
张三6493 64 82 61 69 207
张三3329 69 89 90 82 248
张三1020 82 68 77 75 227
张三1697 63 87 87 79 237
张三5038 66 64 86 72 216
张三1450 60 82 75 72 217
张三6042 69 75 79 74 223
张三793 85 67 90 80 242
张三6086 67 63 96 75 226
张三4337 70 85 99 84 254
张三7847 78 84 96 86 258
张三190 69 85 92 82 246
张三5481 68 91 68 75 227
张三2644 76 62 81 73 219
张三2508 80 92 99 90 271
张三3926 83 93 64 80 240
张三1437 84 92 89 88 265
张三1015 86 79 79 81 244
张三2374 61 74 93 76 228
张三5967 83 77 61 73 221
张三326 87 87 68 80 242
张三753 99 87 80 88 266
张三3435 72 93 73 79 238
张三79 78 84 99 87 261
张三6871 70 89 85 81 244
张三8152 98 78 83 86 259
张三9599 91 72 88 83 251
张三7880 72 82 78 77 232
张三3761 82 68 69 73 219
张三3491 74 67 80 73 221
张三8888 90 68 64 74 222
张三26 97 86 70 84 253
张三5676 97 90 85 90 272
张三5701 76 72 74 74 222
张三6547 95 89 71 85 255
张三5598 73 66 80 73 219
张三2728 91 99 61 83 251
张三7686 88 86 88 87 262
张三66 77 80 90 82 247
张三4618 90 79 92 87 261
张三8317 92 74 94 86 260
张三7310 61 87 86 78 234
张三1117 78 67 74 73 219
张三8754 93 73 82 82 248
张三6393 99 81 62 80 242
张三9057 91 86 81 86 258
张三9401 95 63 76 78 234
张三5178 86 67 60 71 213
张三3148 91 81 64 78 236
张三1340 98 82 81 87 261
张三3415 67 86 95 82 248
张三8592 100 88 91 93 279
张三8104 86 84 96 88 266
张三4491 71 60 100 77 231
张三3133 71 68 73 70 212
张三6410 66 75 93 78 234
张三9627 75 61 84 73 220
张三4398 89 61 86 78 236
张三9594 100 82 66 82 248
张三2120 69 70 67 68 206
张三9854 84 74 71 76 229
张三6820 89 86 74 83 249
张三6410 76 81 66 74 223
张三1794 94 97 99 96 290
张三4025 80 93 97 90 270
张三7357 73 73 61 69 207
张三8190 67 83 83 77 233
张三8767 76 73 62 70 211
张三9245 77 99 68 81 244
张三2089 61 84 60 68 205
张三867 87 82 85 84 254
张三1485 92 66 75 77 233
张三7643 98 90 69 85 257
张三3881 62 100 72 78 234
张三8960 90 66 71 75 227
张三9517 79 98 79 85 256
张三8955 78 80 72 76 230
张三9341 95 80 89 88 264
张三4721 89 90 83 87 262
张三2719 70 79 100 83 249
张三7521 80 85 99 88 264
张三1455 92 75 88 85 255
张三4224 94 90 71 85 255
张三8577 71 75 68 71 214
张三8693 91 60 74 75 225
张三2882 99 67 98 88 264
张三5351 98 82 62 80 242
张三2707 87 92 86 88 265
张三9656 70 71 74 71 215
张三4907 80 78 92 83 250
张三2697 84 98 94 92 276
张三7517 85 60 90 78 235
张三9667 87 90 73 83 250
张三7068 92 79 80 83 251
张三4393 80 95 94 89 269
张三4040 94 84 74 84 252
张三4707 96 65 84 81 245
张三2435 64 89 67 73 220
张三5833 70 62 96 76 228
张三1923 86 70 87 81 243
张三1545 71 99 77 82 247
张三3569 76 76 82 78 234
张三5325 79 86 62 75 227
张三2588 73 65 89 75 227
张三6218 83 95 99 92 277
张三4129 76 82 83 80 241
张三6654 73 96 98 89 267
张三548 72 99 72 81 243
张三1922 72 82 78 77 232
张三1154 87 79 88 84 254
张三3553 71 92 66 76 229
张三7900 71 90 87 82 248
张三1322 95 77 77 83 249
张三3003 73 82 62 72 217
张三1098 72 90 68 76 230
张三6964 74 100 80 84 254
张三8275 69 69 77 71 215
张三7961 81 75 73 76 229
张三9005 74 73 61 69 208
张三6104 70 87 81 79 238
张三3959 61 66 75 67 202
张三8512 81 77 83 80 241
张三1851 71 90 89 83 250
张三3704 72 96 89 85 257
张三2432 86 96 83 88 265
张三6271 90 94 78 87 262
张三1208 60 92 85 79 237
张三5308 81 97 61 79 239
张三586 77 73 82 77 232
张三2584 64 97 92 84 253
张三4686 66 71 64 67 201
张三8926 90 65 78 77 233
张三7535 97 64 71 77 232
张三9790 90 87 77 84 254
张三6890 91 97 77 88 265
张三3502 80 76 100 85 256
张三8395 72 93 75 80 240
张三8145 87 61 64 70 212
张三7301 93 94 70 85 257
张三5552 61 71 90 74 222
张三7499 96 62 84 80 242
张三3416 94 68 66 76 228
张三56 83 79 80 80 242
张三8956 74 80 97 83 251
张三6015 90 64 77 77 231
张三137 79 84 96 86 259
张三656 90 61 80 77 231
张三2924 61 83 61 68 205
张三8978 69 82 93 81 244
张三5523 79 97 86 87 262
张三4582 85 78 89 84 252
张三3119 66 82 99 82 247
张三6738 100 77 65 80 242
张三9056 64 97 60 73 221
张三2816 94 94 92 93 280
张三951 67 91 72 76 230
张三5826 84 75 72 77 231
张三2729 99 69 76 81 244
张三9300 70 78 62 70 210
张三6026 95 99 71 88 265
张三4225 92 71 97 86 260
张三6964 64 94 89 82 247
张三5280 76 66 75 72 217
张三6765 96 68 76 80 240
张三6064 72 98 91 87 261
张三7177 76 88 83 82 247
张三5588 62 74 79 71 215
张三4189 97 72 73 80 242
张三719 70 66 72 69 208
张三6024 65 98 82 81 245
张三1824 77 82 83 80 242
张三3864 63 60 84 69 207
张三1335 69 61 79 69 209
张三6304 91 73 100 88 264
张三7459 75 67 87 76 229
张三1007 99 89 87 91 275
张三7758 93 79 79 83 251
张三9523 63 64 90 72 217
张三9843 70 71 94 78 235
张三3767 61 92 81 78 234
张三8877 96 99 99 98 294
张三5125 71 70 84 75 225
张三4143 97 71 76 81 244
张三9658 86 87 99 90 272
张三9390 75 90 61 75 226
张三5392 87 66 84 79 237
张三4179 69 85 62 72 216
张三164 77 74 66 72 217
张三5975 91 95 96 94 282
张三1000 64 82 63 69 209
张三5183 90 88 94 90 272
张三8506 60 93 64 72 217
张三7882 98 63 60 73 221
张三2241 69 99 78 82 246
张三3468 95 74 65 78 234
张三5567 87 91 68 82 246
张三6933 99 73 66 79 238
张三915 70 75 94 79 239
张三8016 74 95 74 81 243
张三8995 93 69 92 84 254
张三1939 67 100 61 76 228
张三7878 87 81 82 83 250
张三8972 63 80 92 78 235
张三456 83 88 90 87 261
张三2532 63 65 73 67 201
张三1255 84 72 64 73 220
张三8064 68 78 71 72 217
张三6058 72 93 67 77 232
张三7411 84 66 98 82 248
张三331 92 88 77 85 257
张三5921 90 77 87 84 254
张三4936 61 98 61 73 220
张三1995 70 79 69 72 218
张三80 78 60 74 70 212
张三1321 73 82 73 76 228
张三1007 64 99 95 86 258
张三507 85 92 80 85 257
张三1384 90 88 75 84 253
张三7347 81 61 83 75 225
张三2882 71 68 82 73 221
张三7450 85 69 90 81 244
张三1900 62 64 96 74 222
张三9447 69 62 95 75 226
张三6944 81 80 64 75 225
张三3512 67 63 73 67 203
张三2595 96 70 73 79 239
张三425 94 75 63 77 232
张三8592 61 71 79 70 211
张三887 92 81 63 78 236
张三4950 83 70 98 83 251
张三7341 66 73 85 74 224
张三6650 96 97 73 88 266
张三2996 74 93 71 79 238
张三3821 88 92 89 89 269
张三5311 71 74 75 73 220
张三5936 67 66 64 65 197
张三3633 94 83 62 79 239
张三967 66 80 85 77 231
张三3244 75 62 87 74 224
张三2997 76 88 91 85 255
张三526 78 78 92 82 248
张三4246 63 98 99 86 260
张三6476 63 91 69 74 223
张三9 85 91 95 90 271
张三8304 75 95 91 87 261
张三7465 76 98 76 83 250
张三1322 60 79 86 75 225
张三1840 95 63 80 79 238
张三5883 66 70 93 76 229
张三5906 99 70 94 87 263
张三6549 96 84 76 85 256
张三1278 70 87 73 76 230
张三3269 93 74 77 81 244
张三2507 96 84 95 91 275
张三6751 93 89 64 82 246
张三7422 66 60 86 70 212
张三2770 65 93 86 81 244
张三9714 98 69 74 80 241
张三2650 98 81 68 82 247
张三2235 76 66 81 74 223
张三9622 66 65 80 70 211
张三1987 69 82 77 76 228
张三3305 79 79 69 75 227
张三269 78 68 94 80 240
张三7031 85 88 70 81 243
张三3984 71 81 88 80 240
张三5233 66 89 69 74 224
张三6546 75 82 85 80 242
张三632 87 70 64 73 221
张三9398 62 66 88 72 216
张三3449 97 96 93 95 286
张三7600 63 87 100 83 250
张三7358 80 78 92 83 250
张三5461 76 80 86 80 242
张三9419 98 94 78 90 270
张三699 69 89 87 81 245
张三3718 66 92 85 81 243
张三8114 81 97 87 88 265
张三922 63 87 76 75 226
张三6216 76 76 64 72 216
张三8505 81 92 74 82 247
张三2839 63 96 99 86 258
张三8838 89 72 86 82 247
张三8164 97 99 93 96 289
张三4901 68 71 82 73 221
张三6159 97 64 84 81 245
张三5829 90 84 91 88 265
张三7908 60 70 89 73 219
张三7006 91 65 96 84 252
张三2793 81 96 71 82 248
张三1962 67 95 90 84 252
张三6028 84 60 82 75 226
张三5776 94 65 89 82 248
张三3489 78 62 91 77 231
张三2222 93 62 82 79 237
张三7355 71 66 68 68 205
张三9382 78 66 85 76 229
张三8504 64 70 63 65 197
张三950 81 72 94 82 247
张三4161 68 74 72 71 214
张三2969 75 83 80 79 238
张三1763 83 78 86 82 247
张三8196 85 60 71 72 216
张三2525 98 81 83 87 262
张三2853 91 98 74 87 263
张三676 96 60 100 85 256
张三2980 98 81 66 81 245
张三6855 71 90 76 79 237
张三103 82 92 84 86 258
张三6619 71 99 75 81 245
张三8472 88 65 79 77 232
张三7575 64 99 75 79 238
张三8561 71 61 73 68 205
张三1075 97 98 70 88 265
张三4086 78 92 75 81 245
张三6981 63 63 100 75 226
张三2259 94 66 95 85 255
张三2450 87 63 74 74 224
张三9487 85 66 64 71 215
张三8252 79 66 61 68 206
张三7268 73 61 70 68 204
张三8543 66 91 88 81 245
张三5504 61 72 68 67 201
张三2635 94 79 81 84 254
张三2939 64 94 75 77 233
张三9681 60 72 68 66 200
张三6978 70 86 73 76 229
张三9790 90 64 66 73 220
张三7582 92 68 81 80 241
张三7527 77 73 80 76 230
张三2499 91 94 69 84 254
张三6293 77 75 71 74 223
张三3532 79 87 95 87 261
张三4540 91 77 96 88 264
张三6077 64 89 75 76 228
张三7316 76 81 77 78 234
张三6661 60 78 84 74 222
张三9107 86 64 90 80 240
张三5712 82 100 94 92 276
张三6457 64 76 71 70 211
张三5272 75 70 76 73 221
张三1337 99 70 64 77 233
张三3892 62 73 90 75 225
张三8747 81 81 77 79 239
张三3432 64 85 60 69 209
张三4518 77 97 88 87 262
张三4993 89 68 91 82 248
张三1808 87 98 71 85 256
张三3704 98 69 64 77 231
张三7240 99 76 100 91 275
张三4599 70 88 86 81 244
张三189 68 82 98 82 248
张三4300 77 93 65 78 235
张三1178 91 96 92 93 279
张三5740 69 80 78 75 227
张三7856 91 69 68 76 228
张三5647 87 98 77 87 262
张三9547 67 74 100 80 241
张三7029 71 92 90 84 253
张三3844 90 81 76 82 247
张三1363 71 72 81 74 224
张三1211 64 93 82 79 239
张三7737 99 65 96 86 260
张三6088 77 93 87 85 257
张三8656 67 67 78 70 212
张三5464 75 60 60 65 195
张三4754 86 76 100 87 262
张三8401 85 74 86 81 245
张三3123 96 70 77 81 243
张三2473 84 81 97 87 262
张三6492 65 86 95 82 246
张三5624 97 95 96 96 288
张三2982 77 76 82 78 235
张三4381 100 65 96 87 261
张三8677 71 66 97 78 234
张三1941 68 82 91 80 241
张三7701 90 64 83 79 237
张三2079 85 89 90 88 264
张三7075 69 67 100 78 236
张三7360 94 66 91 83 251
张三6045 100 96 68 88 264
张三2643 90 72 100 87 262
张三2118 88 62 99 83 249
张三7343 65 68 81 71 214
张三8547 98 60 62 73 220
张三2427 80 95 84 86 259
张三455 60 98 79 79 237
张三624 79 65 67 70 211
张三9382 87 80 69 78 236
张三830 85 60 64 69 209
张三8408 60 100 72 77 232
张三173 89 63 84 78 236
张三2656 60 78 87 75 225
张三9723 85 82 93 86 260
张三2342 91 100 97 96 288
张三2327 71 63 86 73 220
张三8121 77 78 61 72 216
张三3533 97 61 86 81 244
张三964 73 87 87 82 247
张三9093 83 66 80 76 229
张三1281 94 74 76 81 244
张三5007 81 97 91 89 269
张三4516 99 72 70 80 241
张三8607 94 92 63 83 249
张三2941 79 73 75 75 227
张三1624 86 61 62 69 209
张三5893 84 97 84 88 265
张三8758 87 69 76 77 232
张三3144 60 65 67 64 192
张三7680 88 76 75 79 239
张三8674 96 60 67 74 223
张三8984 94 72 61 75 227
张三4536 83 83 64 76 230
张三7036 72 79 78 76 229
张三7066 73 93 93 86 259
张三5218 82 96 79 85 257
张三146 65 73 95 77 233
张三1525 60 89 95 81 244
张三2762 96 98 88 94 282
张三3011 76 61 95 77 232
张三572 87 97 76 86 260
张三35 83 86 79 82 248
张三3714 98 83 60 80 241
张三3815 84 88 70 80 242
张三5587 89 65 80 78 234
张三3239 60 66 97 74 223
张三9819 81 73 94 82 248
张三9426 91 61 78 76 230
张三5158 93 73 61 75 227
张三9003 83 68 84 78 235
张三515 60 73 87 73 220
张三9591 61 81 76 72 218
张三4875 65 80 93 79 238
张三3451 62 60 93 71 215
张三9306 65 60 97 74 222
张三7792 100 80 61 80 241
张三802 68 61 64 64 193
张三2700 71 82 73 75 226
张三178 66 72 74 70 212
张三176 84 76 89 83 249
张三8737 90 71 99 86 260
张三252 94 75 61 76 230
张三952 89 78 84 83 251
张三2662 64 88 68 73 220
张三2881 82 96 96 91 274
张三5054 62 97 63 74 222
张三8535 89 68 65 74 222
张三1203 98 73 70 80 241
张三8936 81 91 84 85 256
张三5221 66 63 63 64 192
张三1090 95 81 88 88 264
张三220 78 97 77 84 252
张三6597 90 99 97 95 286
张三2425 87 73 97 85 257
张三2125 66 96 67 76 229
张三4196 98 78 96 90 272
张三6480 89 69 100 86 258
张三1946 100 60 76 78 236
张三1490 66 63 92 73 221
张三7433 69 92 77 79 238
张三6443 86 74 75 78 235
张三3388 73 65 90 76 228
张三8288 72 71 92 78 235
张三6977 82 82 61 75 225
张三2338 94 65 85 81 244
张三7056 87 82 91 86 260
张三703 88 63 78 76 229
张三3702 71 96 67 78 234
张三8167 69 73 91 77 233
张三1002 65 77 93 78 235
张三7745 66 79 85 76 230
张三6565 85 88 81 84 254
张三652 98 64 100 87 262
张三3737 78 71 89 79 238
张三7897 93 94 79 88 266
张三5014 70 81 61 70 212
张三3231 99 82 88 89 269
张三7594 88 62 69 73 219
张三9693 90 65 99 84 254
张三4575 66 66 97 76 229
张三4449 60 81 77 72 218
张三7769 71 62 80 71 213
张三9193 69 84 75 76 228
张三589 98 91 95 94 284
张三5781 74 91 65 76 230
张三2022 62 90 60 70 212
张三9387 70 67 83 73 220
张三5123 92 87 98 92 277
张三3854 94 70 81 81 245
张三6041 93 71 95 86 259
张三6503 72 68 75 71 215
张三2035 90 92 96 92 278
张三2100 97 87 87 90 271
张三9465 93 73 65 77 231
张三8234 82 87 84 84 253
张三5219 79 88 67 78 234
张三6805 96 80 83 86 259
张三7582 88 69 84 80 241
张三8874 82 67 72 73 221
张三4993 85 75 74 78 234
张三2581 66 96 68 76 230
张三3684 79 82 98 86 259
张三6375 94 60 88 80 242
张三7673 77 73 64 71 214
张三2260 84 65 71 73 220
张三7086 99 100 94 97 293
张三6315 80 62 61 67 203
张三3291 63 91 90 81 244
张三6183 60 72 90 74 222
张三1809 65 91 95 83 251
张三7777 79 66 80 75 225
张三6494 72 60 71 67 203
张三5919 92 63 93 82 248
张三935 100 71 61 77 232
张三6146 89 94 97 93 280
张三5594 84 90 60 78 234
张三7395 78 94 88 86 260
张三1610 76 67 73 72 216
张三7818 71 83 74 76 228
张三4790 90 94 90 91 274
